Фото,Товар,Бренд,Категория,Артикул,Выручка,Продажи,Упущенная выручка,Упущенные продажи,Макс,Мин,Сред
https://basket-17.wbbasket.ru/vol2749/part274991/274991147/images/c246x328/1.webp,Сувенир Ангелочек в платье,Сималенд,Фигурки,274991147,39 380 ₽,94 шт.,"19 261,00 ₽",45 шт.,459 ₽,397 ₽,"433,67 ₽"
https://basket-10.wbbasket.ru/vol1508/part150805/150805063/images/c246x328/1.webp,"Ароматизатор для бани и ванны Таежный пар, 100 мл",Добропаровъ,Ароматизаторы для бани,150805063,16 544 ₽,94 шт.,"42 328,00 ₽",217 шт.,176 ₽,137 ₽,"158,91 ₽"
https://basket-16.wbbasket.ru/vol2563/part256341/256341032/images/c246x328/1.webp,Набор елочных украшений Домик 2 шт 7х6 см,Зимнее волшебство,Елочные украшения,256341032,16 248 ₽,94 шт.,"9 707,00 ₽",53 шт.,203 ₽,163 ₽,"179,33 ₽"
https://basket-23.wbbasket.ru/vol4112/part411287/411287903/images/c246x328/1.webp,Ручки для мебели кухонного гарнитура 160 мм 20 шт,CAPPIO,Ручки мебельные,411287903,70 585 ₽,94 шт.,"0,00 ₽",0 шт.,847 ₽,715 ₽,"768,68 ₽"
https://basket-15.wbbasket.ru/vol2362/part236217/236217362/images/c246x328/1.webp,Фунгицид Железный купорос,Фаско,Средства защиты растений,236217362,12 269 ₽,94 шт.,"3 680,00 ₽",28 шт.,156 ₽,129 ₽,"139,23 ₽"
https://basket-17.wbbasket.ru/vol2705/part270524/270524588/images/c246x328/1.webp,"Сувенир полистоун""Цветной филин с расправленными крыльями""",Сималенд,Фигурки,270524588,17 613 ₽,94 шт.,"587,00 ₽",3 шт.,211 ₽,180 ₽,"186,26 ₽"
https://basket-16.wbbasket.ru/vol2569/part256968/256968188/images/c246x328/1.webp,"Декор для творчества ""Синий глаз"" d 0,9 см набор 10 шт",Арт узор,Декор для творчества,256968188,13 570 ₽,94 шт.,"7 236,00 ₽",50 шт.,165 ₽,137 ₽,"148,50 ₽"
https://basket-17.wbbasket.ru/vol2734/part273499/273499406/images/c246x328/1.webp,Крючок мебельный двухрожковый,Тундра,Крючки гардеробные,273499406,10 097 ₽,94 шт.,"2 283,00 ₽",21 шт.,110 ₽,90 ₽,"95,71 ₽"
https://basket-16.wbbasket.ru/vol2416/part241664/241664954/images/c246x328/1.webp,"Семена Перец сладкий, 20 шт",уральский дачник,Семена,241664954,8 862 ₽,94 шт.,"4 726,00 ₽",50 шт.,103 ₽,90 ₽,"97,14 ₽"
https://basket-14.wbbasket.ru/vol2096/part209655/209655660/images/c246x328/1.webp,Набор топперов - штекеров 10 шт,Take it easy,Штекеры садовые,209655660,12 086 ₽,94 шт.,"0,00 ₽",0 шт.,154 ₽,122 ₽,"131,44 ₽"
https://basket-10.wbbasket.ru/vol1464/part146495/146495883/images/c246x328/1.webp,"Сувенир ""Три красных мухомора"" 8,9х5,8х5,4 см",Сималенд,Фигурки,146495883,35 795 ₽,94 шт.,"29 828,00 ₽",78 шт.,388 ₽,344 ₽,"379,00 ₽"
https://basket-14.wbbasket.ru/vol2096/part209655/209655660/images/c246x328/1.webp,Набор топперов - штекеров 10 шт,Take it easy,Штекеры садовые,209655660,12 086 ₽,94 шт.,"0,00 ₽",0 шт.,154 ₽,122 ₽,"131,44 ₽"
https://basket-10.wbbasket.ru/vol1464/part146495/146495883/images/c246x328/1.webp,"Сувенир ""Три красных мухомора"" 8,9х5,8х5,4 см",Сималенд,Фигурки,146495883,35 795 ₽,94 шт.,"29 828,00 ₽",78 шт.,388 ₽,344 ₽,"379,00 ₽"
https://basket-15.wbbasket.ru/vol2356/part235619/235619494/images/c246x328/1.webp,Садовая побелка 1 кг,ФХ Ивановское,Побелки садовые,235619494,11 598 ₽,94 шт.,"4 897,00 ₽",39 шт.,132 ₽,123 ₽,"127,11 ₽"
https://basket-16.wbbasket.ru/vol2510/part251003/251003493/images/c246x328/1.webp,Зеркало настольное,QF,Зеркала косметические,251003493,24 354 ₽,94 шт.,"811,00 ₽",3 шт.,324 ₽,249 ₽,"282,49 ₽"
https://basket-15.wbbasket.ru/vol2345/part234542/234542303/images/c246x328/1.webp,Активатор роста и цветения,JOY (бытовая химия),Удобрения для растений,234542303,10 714 ₽,94 шт.,"4 642,00 ₽",40 шт.,134 ₽,112 ₽,"122,35 ₽"
https://basket-04.wbbasket.ru/vol448/part44896/44896784/images/c246x328/1.webp,Набор новогодних ёлочных украшений игрушки сосульки на елку,Зимнее волшебство,Елочные украшения,44896784,10 912 ₽,94 шт.,"0,00 ₽",0 шт.,162 ₽,114 ₽,"129,52 ₽"
https://basket-10.wbbasket.ru/vol1468/part146858/146858054/images/c246x328/1.webp,"Свеча в торт Мне два, золотая",Страна Карнавалия,Свечи для торта,146858054,16 855 ₽,94 шт.,"0,00 ₽",0 шт.,196 ₽,175 ₽,"182,37 ₽"
https://basket-03.wbbasket.ru/vol421/part42199/42199231/images/c246x328/1.webp,"Гирлянда декоративная роса, 5 м",Luazon Lighting,Гирлянды интерьерные,42199231,17 766 ₽,94 шт.,"16 642,00 ₽",58 шт.,221 ₽,189 ₽,"191,77 ₽"
https://basket-15.wbbasket.ru/vol2335/part233549/233549518/images/c246x328/1.webp,Тесьма декоративная,Арт узор,Ленты для рукоделия,233549518,14 741 ₽,94 шт.,"0,00 ₽",0 шт.,179 ₽,151 ₽,"161,22 ₽"
https://basket-14.wbbasket.ru/vol2106/part210653/210653392/images/c246x328/1.webp,"Бутылка для воды BOSS, 550 мл",Мастер К,Бутылки для воды,210653392,19 221 ₽,94 шт.,"12 084,00 ₽",58 шт.,208 ₽,178 ₽,"198,82 ₽"
https://basket-10.wbbasket.ru/vol1556/part155692/155692089/images/c246x328/1.webp,"Фоторамка 10х15 см, серебро",Сималенд,Фоторамки,155692089,14 236 ₽,94 шт.,"10 925,00 ₽",71 шт.,161 ₽,141 ₽,"152,38 ₽"
https://basket-11.wbbasket.ru/vol1654/part165493/165493335/images/c246x328/1.webp,Уточка в машину в шапке с шарфом,Сималенд,Другие автоаксессуары,165493335,9 038 ₽,94 шт.,"0,00 ₽",0 шт.,112 ₽,94 ₽,"100,94 ₽"
https://basket-17.wbbasket.ru/vol2646/part264623/264623481/images/c246x328/1.webp,"Фатин с глиттером, 15 см, 9 ± 0,5 м, чёрный",СимаГлобал,Ткани для рукоделия,264623481,10 998 ₽,94 шт.,"6 068,00 ₽",51 шт.,137 ₽,113 ₽,"121,89 ₽"
https://basket-10.wbbasket.ru/vol1579/part157933/157933688/images/c246x328/1.webp,Лента атласная упаковочная 25мм 23м,Арт узор,Ленты для рукоделия,157933688,10 716 ₽,94 шт.,"3 885,00 ₽",36 шт.,116 ₽,77 ₽,"98,54 ₽"
https://basket-15.wbbasket.ru/vol2313/part231382/231382300/images/c246x328/1.webp,"Портмоне, отдел для купюр, для карт, для монет",Сималенд,Кошельки,231382300,20 109 ₽,94 шт.,"8 657,00 ₽",40 шт.,228 ₽,209 ₽,"216,94 ₽"
https://basket-17.wbbasket.ru/vol2730/part273034/273034383/images/c246x328/1.webp,Набор фигур Пара голубей,Take it easy,Фигурки,273034383,15 510 ₽,94 шт.,"3 619,00 ₽",21 шт.,194 ₽,165 ₽,"174,49 ₽"
https://basket-14.wbbasket.ru/vol2126/part212686/212686296/images/c246x328/1.webp,очки для девушки солнцезащитные,OneSun,Солнцезащитные очки,212686296,18 698 ₽,94 шт.,"0,00 ₽",0 шт.,438 ₽,152 ₽,"252,58 ₽"
https://basket-14.wbbasket.ru/vol2160/part216051/216051514/images/c246x328/1.webp,Колокольчик настольный черный,Сималенд,Колокольчики,216051514,19 428 ₽,94 шт.,"10 044,00 ₽",47 шт.,219 ₽,204 ₽,"213,00 ₽"
https://basket-16.wbbasket.ru/vol2454/part245459/245459825/images/c246x328/1.webp,Салфетки бумажные в коробке,Plushe,Бумажные салфетки,245459825,17 177 ₽,94 шт.,"7 442,00 ₽",40 шт.,185 ₽,156 ₽,"169,44 ₽"
https://basket-11.wbbasket.ru/vol1645/part164511/164511399/images/c246x328/1.webp,"Шпалера для комнатных растений, бамбуковая, 60 см",Greengo,Опоры для растений,164511399,28 146 ₽,94 шт.,"5 823,00 ₽",18 шт.,313 ₽,269 ₽,"281,94 ₽"
https://basket-14.wbbasket.ru/vol2106/part210653/210653434/images/c246x328/1.webp,"Бутылка для воды ""Тенисный мяч"", 550 мл, складная",Сималенд,Бутылки для воды,210653434,39 110 ₽,94 шт.,"14 788,00 ₽",34 шт.,453 ₽,395 ₽,"422,45 ₽"
https://basket-10.wbbasket.ru/vol1535/part153522/153522408/images/c246x328/1.webp,"Хомут нейлоновый для стяжки набор 4,8х500 мм, 100 шт",Тундра,Стяжка,153522408,19 284 ₽,94 шт.,"12 028,00 ₽",56 шт.,223 ₽,199 ₽,"203,88 ₽"
https://basket-12.wbbasket.ru/vol1658/part165868/165868522/images/c246x328/1.webp,"Кабель microUSB - USB, 1 А, 0,9 м",Luazon Home,Кабели,165868522,6 444 ₽,94 шт.,"0,00 ₽",0 шт.,72 ₽,67 ₽,"68,56 ₽"
https://basket-15.wbbasket.ru/vol2359/part235961/235961006/images/c246x328/1.webp,Удобрение Суперфосфат двойной,БиоМастер,Удобрения для растений,235961006,17 028 ₽,94 шт.,"10 977,00 ₽",58 шт.,197 ₽,165 ₽,"177,61 ₽"
https://basket-10.wbbasket.ru/vol1584/part158420/158420114/images/c246x328/1.webp,Дюбель-гвоздь распорный 5х30мм 100шт,Тундра,Дюбели,158420114,16 575 ₽,94 шт.,"0,00 ₽",0 шт.,201 ₽,166 ₽,"175,72 ₽"
https://basket-13.wbbasket.ru/vol2006/part200690/200690330/images/c246x328/1.webp,Наклейки интерьерные для творчества,Сималенд,Наклейки для творчества,200690330,5 731 ₽,94 шт.,"1 146,00 ₽",18 шт.,69 ₽,57 ₽,"63,71 ₽"
https://basket-17.wbbasket.ru/vol2658/part265805/265805236/images/c246x328/1.webp,Колпак новогодний,Зимнее волшебство,Карнавальные головные уборы,265805236,22 259 ₽,94 шт.,"2 967,00 ₽",12 шт.,281 ₽,221 ₽,"246,58 ₽"
https://basket-11.wbbasket.ru/vol1621/part162184/162184724/images/c246x328/1.webp,Пепельница бездымная Осторожно,Сималенд,Пепельницы,162184724,21 067 ₽,93 шт.,"10 406,00 ₽",45 шт.,293 ₽,217 ₽,"252,00 ₽"
https://basket-17.wbbasket.ru/vol2738/part273851/273851065/images/c246x328/1.webp,"Украшение ёлочное ""Мороженое рожок"" (набор 2 шт) 11х5 см",Зимнее волшебство,Елочные украшения,273851065,17 271 ₽,93 шт.,"13 432,00 ₽",71 шт.,193 ₽,160 ₽,"186,78 ₽"
https://basket-12.wbbasket.ru/vol1663/part166391/166391786/images/c246x328/1.webp,"Набор 2 ароматизатора Жаркой баньки, 2х100 мл",Банная забава,Ароматизаторы для бани,166391786,23 737 ₽,93 шт.,"11 076,00 ₽",42 шт.,277 ₽,215 ₽,"243,94 ₽"
https://basket-15.wbbasket.ru/vol2385/part238590/238590054/images/c246x328/1.webp,"Пластилин, 6 цветов",GLOBUS,Пластилин,238590054,13 914 ₽,93 шт.,"32 714,00 ₽",199 шт.,154 ₽,120 ₽,"140,40 ₽"
https://basket-16.wbbasket.ru/vol2518/part251861/251861935/images/c246x328/1.webp,Зажимы для волос набор,QF,Зажимы,251861935,12 837 ₽,93 шт.,"0,00 ₽",0 шт.,148 ₽,132 ₽,"137,91 ₽"
https://basket-10.wbbasket.ru/vol1495/part149563/149563524/images/c246x328/1.webp,"Решетка вентиляционная 200×300 мм, с сеткой, неразъемная",ZEIN,Решетки вентиляционные,149563524,14 136 ₽,93 шт.,"4 528,00 ₽",28 шт.,183 ₽,152 ₽,"162,63 ₽"
https://basket-16.wbbasket.ru/vol2500/part250097/250097259/images/c246x328/1.webp,"Светильник ""Свеча Призраки"" 3хLR1130",RISALUX,Ночники,250097259,13 020 ₽,93 шт.,"6 510,00 ₽",45 шт.,147 ₽,136 ₽,"142,40 ₽"
https://basket-15.wbbasket.ru/vol2362/part236202/236202062/images/c246x328/1.webp,Удобрение органоминеральный для Орхидей,ACTIVe,Удобрения для растений,236202062,13 249 ₽,93 шт.,"6 566,00 ₽",45 шт.,160 ₽,135 ₽,"146,11 ₽"
https://basket-16.wbbasket.ru/vol2452/part245299/245299338/images/c246x328/1.webp,Соль для посудомоечных машин,Mister DEZ,Соль для посудомоечной машины,245299338,23 622 ₽,93 шт.,"23 731,00 ₽",88 шт.,299 ₽,254 ₽,"284,00 ₽"
https://basket-24.wbbasket.ru/vol4182/part418204/418204574/images/c246x328/1.webp,Набор подарочный 4в1,Сималенд,Подарочные боксы,418204574,22 785 ₽,93 шт.,"10 633,00 ₽",42 шт.,281 ₽,245 ₽,"263,56 ₽"
https://basket-15.wbbasket.ru/vol2310/part231098/231098886/images/c246x328/1.webp,Держатель фото и карточек на стол,Сималенд,Держатели канцелярские,231098886,11 541 ₽,93 шт.,"0,00 ₽",0 шт.,146 ₽,112 ₽,"128,24 ₽"
https://basket-15.wbbasket.ru/vol2308/part230856/230856489/images/c246x328/1.webp,Серьги Диск,Queen fair,Серьги,230856489,17 876 ₽,93 шт.,"8 937,00 ₽",45 шт.,210 ₽,189 ₽,"199,27 ₽"
https://basket-03.wbbasket.ru/vol411/part41173/41173900/images/c246x328/1.webp,Новогодняя декоративная игрушка снеговик под елку,Зимнее волшебство,Мягкие игрушки,41173900,19 200 ₽,93 шт.,"0,00 ₽",0 шт.,231 ₽,196 ₽,"209,23 ₽"
https://basket-15.wbbasket.ru/vol2356/part235619/235619478/images/c246x328/1.webp,Садовая побелка 500 г,ГРИН БЭЛТ,Побелки садовые,235619478,10 572 ₽,93 шт.,"1 761,00 ₽",15 шт.,118 ₽,110 ₽,"112,73 ₽"
https://basket-04.wbbasket.ru/vol447/part44738/44738964/images/c246x328/1.webp,"Елочные игрушки набор шаров 3 см, 24 шт",Зимнее волшебство,Елочные украшения,44738964,25 984 ₽,93 шт.,"8 575,00 ₽",29 шт.,320 ₽,258 ₽,"282,71 ₽"
https://basket-16.wbbasket.ru/vol2612/part261249/261249608/images/c246x328/1.webp,"Наклейка интерьерная ""Мишки и новогодние каникулы"" 30х40 см",Арт узор,Наклейки интерьерные,261249608,10 323 ₽,93 шт.,"1 290,00 ₽",11 шт.,130 ₽,111 ₽,"118,29 ₽"
https://basket-03.wbbasket.ru/vol393/part39334/39334439/images/c246x328/1.webp,"Трафарет ""С Новым Годом"" D10 см",Сималенд,Трафареты для творчества,39334439,11 494 ₽,93 шт.,"1 968,00 ₽",15 шт.,159 ₽,122 ₽,"134,89 ₽"
https://basket-17.wbbasket.ru/vol2635/part263510/263510557/images/c246x328/1.webp,"Фигурка сувенир световая ""Пряничный домик с узорами""",,Фигурки,263510557,102 599 ₽,93 шт.,"0,00 ₽",0 шт.,1 808 ₽,1 080 ₽,"1 174,05 ₽"
https://basket-16.wbbasket.ru/vol2416/part241627/241627936/images/c246x328/1.webp,"Торф Нейтрализованный, 50 л",Торфяная поляна,Торфы,241627936,72 663 ₽,93 шт.,"43 058,00 ₽",54 шт.,861 ₽,762 ₽,"822,71 ₽"
https://basket-25.wbbasket.ru/vol4496/part449698/449698761/images/c246x328/1.webp,Ножницы детские 13 см,Мульти-пульти,Ножницы детские,449698761,21 318 ₽,93 шт.,"19 933,00 ₽",86 шт.,233 ₽,191 ₽,"214,36 ₽"
