Фото,Товар,Бренд,Артикул,Предмет,Выручка,Продажи,Упущенная выручка,Упущенные продажи,Макс,Мин,Сред
https://cdn1.ozone.ru/s3/multimedia-g/6900865108.jpg,"Круг шлифовальный 125 мм / Шлифовальный круг 125мм на липучке Р60, 100 шт. Тундра",Тундра,2202315653,круг шлифовальный,1 051 ₽,1 шт.,"0,00 ₽",0 шт.,1 243 ₽,940 ₽,"1 044,93 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-x/8121106869.jpg,"Верхушка на елку, елочное украшение, 28 см, золото, ""Узорная снежинка""",Зимнее волшебство,2202364681,елочные украшения,1 040 ₽,4 шт.,"0,00 ₽",0 шт.,260 ₽,260 ₽,"260,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-a/7234415038.jpg,"Подставка для украшений, органайзер для часов, 25,5 х 19 см",Queen Fair,1484731452,подставка для украшений,1 032 ₽,1 шт.,"0,00 ₽",0 шт.,1 475 ₽,1 021 ₽,"1 177,83 ₽"
https://cdn1.ozone.ru/s3/multimedia-o/6786366432.jpg,"Светодиодный модуль SMD5054, 1.5 Вт, 3 LED, 135 Лм, IP65, 6500К, 12V, БЕЛЫЙ, набор 20 шт.",Sima-land,1220174436,светодиодный модуль,1 031 ₽,2 шт.,"1 268,00 ₽",2 шт.,540 ₽,456 ₽,"490,73 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-5/7233487349.jpg,"Наклейки интерьерные с фоторамками ""Воспоминания"", декор на стену, панно 130 х 106 см",Take It Easy,297717288,наклейка интерьерная,1 030 ₽,1 шт.,"0,00 ₽",0 шт.,1 333 ₽,1 030 ₽,"1 241,59 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-i/7076324142.jpg,"Набор для бани портфель 5 предметов ""Директор бани"", серый",Добропаровъ,2202382929,набор банных принадлежностей,1 029 ₽,1 шт.,"134 447,00 ₽",170 шт.,1 044 ₽,920 ₽,"987,22 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-c/7435450740.jpg,"Мебельная ручка скоба CAPPIO RC232,м/о 160",Cappio,1136274790,ручка мебельная,1 023 ₽,5 шт.,"0,00 ₽",0 шт.,235 ₽,203 ₽,"213,77 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-i/8086460094.jpg,"Обои бумажные ""Саратовские обои"" Ф678-06 Оникс, 0,53 10,05 м.",Саратовские обои,1596481735,обои,1 018 ₽,2 шт.,"0,00 ₽",0 шт.,539 ₽,466 ₽,"502,06 ₽"
https://cdn1.ozone.ru/s3/multimedia-r/6067162095.jpg,Фонарь аварийный,,272165740,фонарь аварийный,1 013 ₽,1 шт.,"0,00 ₽",0 шт.,1 246 ₽,923 ₽,"1 039,47 ₽"
https://cdn1.ozone.ru/s3/multimedia-w/6229685540.jpg,"Молд ""Виноградная ветвь"" 2 предмета 7,8*7*0,6 см",,2202383098,молд для литья,1 008 ₽,6 шт.,"1 891,00 ₽",11 шт.,171 ₽,162 ₽,"167,03 ₽"
https://cdn1.ozone.ru/s3/multimedia-2/6245457434.jpg,"Статуэтка ""Три черепа"" состаренное серебро, 10*4**4см",Хорошие сувениры,2202379408,статуэтка,1 004 ₽,3 шт.,"0,00 ₽",0 шт.,501 ₽,326 ₽,"376,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-1/8230253689.jpg,"Елочные шары новогодние светодиодные, 8 см / Елочные игрушки стеклянные светящиеся, 3 шт",Luazon Lighting,2202373152,елочные украшения,1 002 ₽,2 шт.,"0,00 ₽",0 шт.,525 ₽,501 ₽,"517,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-4/6275577808.jpg,"Подсвечник для декора / ""Фонарик. Сахара"" золото 10х21,5 см / подсвечник стекло металл",Сима-ленд,528622995,подсвечник,1 000 ₽,1 шт.,"0,00 ₽",0 шт.,1 007 ₽,924 ₽,"973,83 ₽"
https://cdn1.ozone.ru/s3/multimedia-q/6094221098.jpg,"Уголок ""Узорный"" набор 10 шт, 4х4 см",Арт Узор,1187579387,фурнитура для шкатулки,993 ₽,4 шт.,"21 862,00 ₽",95 шт.,270 ₽,194 ₽,"207,96 ₽"
https://cdn1.ozone.ru/s3/multimedia-n/6854661203.jpg,Новогодняя гирлянда для дома Нить цвет свечения Желтый От сети,Luazon Lighting,822296983,электрогирлянда,989 ₽,4 шт.,"0,00 ₽",0 шт.,379 ₽,215 ₽,"314,77 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-r/7299671787.jpg,"Фоторамка пластик, 40х50 см, МИРАМ 221 серебро / рамка для картин, постера, творчества / для интерьера",МИРАМ,237046035,фоторамка,989 ₽,1 шт.,"1 400,00 ₽",1 шт.,1 121 ₽,910 ₽,"1 012,57 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-4/7129754248.jpg,"Держатель для душевой лейки ZEIN Z110, регулируемый, самоклеющийся, графит",Zein,1501547073,держатель для душа,980 ₽,3 шт.,"0,00 ₽",0 шт.,491 ₽,314 ₽,"360,27 ₽"
https://cdn1.ozone.ru/s3/multimedia-y/6253618234.jpg,"Молд силиконовый ""Подсвечник Ангелочек""",Арт Узор,489824914,молд для литья,977 ₽,1 шт.,"0,00 ₽",0 шт.,977 ₽,711 ₽,"812,91 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-i/7187763870.jpg,"Новогодний елочный шар Сиреневые сухоцветы, батарейки, 5 LED, свечение теплое белое",Luazon Lighting,1203616658,елочные украшения,975 ₽,3 шт.,"0,00 ₽",0 шт.,369 ₽,255 ₽,"324,73 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-5/6929172941.jpg,"Часы настенные для интерьера, серия: Классика, ""Ромбы"", плавный ход, d-29 см, серебро",Сима-ленд,1176379185,настенные часы,972 ₽,1 шт.,"0,00 ₽",0 шт.,979 ₽,855 ₽,"924,87 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-g/7995759964.jpg,"Очки антибликовое для водителя мужские ""Мастер К"", антифары",Мастер К.,2202369197,очки солнцезащитные,968 ₽,2 шт.,"0,00 ₽",0 шт.,666 ₽,395 ₽,"456,67 ₽"
https://cdn1.ozone.ru/s3/multimedia-f/6119554467.jpg,"Бюст Ленина, бронза 14 x 21 см",,355358962,статуэтка,968 ₽,1 шт.,"7 726,00 ₽",7 шт.,1 455 ₽,967 ₽,"1 254,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-3/8057086203.jpg,"Монетница двухкомпонентная, 16,3*19,3*3, цвет прозрачный",,1122979525,монетница,962 ₽,2 шт.,"0,00 ₽",0 шт.,662 ₽,473 ₽,"527,90 ₽"
https://cdn1.ozone.ru/s3/multimedia-c/6273067212.jpg,"Фоторамка пластик, 30х42 см, рамка для фото бук с золотом / рамка для картин, постера, творчества / для интерьера",МИРАМ,2202377715,фоторамка,962 ₽,2 шт.,"26 483,00 ₽",62 шт.,658 ₽,477 ₽,"601,03 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-2/6918776498.jpg,"Подсвечник для декора / ""Алессио"" золото 9х9х12 см / подсвечник металлический",Сима-ленд,1430078367,подсвечник,959 ₽,1 шт.,"0,00 ₽",0 шт.,1 015 ₽,797 ₽,"951,72 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-x/7841712273.jpg,"Искусственные цветы в кашпо / Дерево бонсай ""Морковник"" / для декора, интерьера",Сима-ленд,1422140869,искусственные цветы,955 ₽,2 шт.,"0,00 ₽",0 шт.,723 ₽,443 ₽,"503,30 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-f/7772087211.jpg,Ваза для цветов стеклянная / Анабель 15х16х18 Evis / ваза для сухоцветов прозрачная,Evis,471756538,ваза,949 ₽,1 шт.,"7 311,00 ₽",8 шт.,967 ₽,615 ₽,"757,56 ₽"
https://cdn1.ozone.ru/s3/multimedia-8/6854661008.jpg,Новогодняя гирлянда для дома Нить цвет свечения Фиолетовый От сети,Luazon Lighting,822296814,электрогирлянда,949 ₽,3 шт.,"0,00 ₽",0 шт.,437 ₽,257 ₽,"365,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-n/6092431499.jpg,"TORSO Щетка автомобильная, длина: 68 см",TORSO,383375295,щетка автомобильная,939 ₽,1 шт.,"0,00 ₽",0 шт.,1 035 ₽,827 ₽,"926,57 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-7/7996934167.jpg,"Стеклянная ваза белая ""Фристайл"" 30 см, 150 мл для живых цветов и сухоцветов",Evis,2202372709,ваза,932 ₽,1 шт.,"0,00 ₽",0 шт.,932 ₽,664 ₽,"896,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-m/6225021514.jpg,"Метчики метрические ручные ТУНДРА, М16 х 1.5 мм, комплект из 2 шт.",Тундра,1549454279,метчик,931 ₽,2 шт.,"0,00 ₽",0 шт.,645 ₽,448 ₽,"505,40 ₽"
https://cdn1.ozone.ru/s3/multimedia-j/6185402287.jpg,"Фигурное кашпо ""Ежик в мешочке с кукурузой"" 10*15*20см",Хорошие сувениры,641418035,кашпо,931 ₽,1 шт.,"0,00 ₽",0 шт.,977 ₽,898 ₽,"916,31 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-o/8183906916.jpg,"Шкатулка для украшений, ""Серый туман"" / 5х20х28 см, бархат, с замком / Шкатулка для украшений большая",Sima-land,1116435387,шкатулка,929 ₽,1 шт.,"0,00 ₽",0 шт.,1 114 ₽,828 ₽,"1 005,30 ₽"
https://cdn1.ozone.ru/s3/multimedia-2/6129070730.jpg,"Карниз-струна 3,5 м, с металлическими зажимами, 20 шт, цвет коричневый",,1124976456,аксессуар для карниза,924 ₽,2 шт.,"0,00 ₽",0 шт.,657 ₽,441 ₽,"502,37 ₽"
https://cdn1.ozone.ru/s3/multimedia-i/6864837210.jpg,"Кольца соединительные разъемные для альбомов / кольца для творчества, ""Серебро"" (набор 10 штук) d -3,5 см",,1134172519,кольцо для рукоделия,916 ₽,3 шт.,"420,00 ₽",1 шт.,415 ₽,249 ₽,"289,19 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-6/7381731858.jpg,"Стриппер ТУНДРА, для зачистки кабеля, 0.1 - 4 мм2",Тундра,1478983322,стрипперы,915 ₽,2 шт.,"0,00 ₽",0 шт.,659 ₽,455 ₽,"513,20 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-m/7078459378.jpg,"Ножовка по металлу с набором пилок по металлу 5 шт., пилка универсальная 1 шт., Тундра",Тундра,2202387569,ножовка,915 ₽,2 шт.,"0,00 ₽",0 шт.,680 ₽,449 ₽,"511,83 ₽"
